Filename,STFMK-20201105-LW17-8127_20201201_081616_004.dat
Sample Rate,4000
Label,
Label_No,
-0.0169774443,
-0.0113641880,
-0.0118684378,
-0.0153895179,
-0.0053999433,
-0.0116318315,
-0.0145581691,
-0.0135338167,
-0.0212349705,
-0.0146262646,
-0.0174860861,
-0.0067357142,
-0.0119489068,
0.0040419209,
-0.0060641211,
-0.0040142848,
0.0036302884,
-0.0064872489,
-0.0102284225,
0.0049976083,
0.0012818871,
-0.0025867997,
-0.0015269343,
0.0055375285,
-0.0170910433,
0.0022909280,
-0.0171083231,
-0.0102366898,
-0.0022744453,
-0.0043824082,
0.0027916066,
0.0032455698,
0.0059035607,
-0.0087059466,
0.0090999212,
0.0036072403,
-0.0019691689,
0.0179544576,
0.0161954593,
0.0247770362,
0.0139814392,
0.0258775130,
-0.0005009486,
0.0117285186,
0.0070657143,
0.0081729647,
0.0084003331,
0.0260072611,
0.0188378356,
0.0189761147,
0.0184869040,
0.0065977634,
0.0008416749,
0.0024977759,
-0.0027291805,
0.0004982367,
0.0087499740,
0.0083827861,
0.0084261457,
0.0182725396,
0.0057133175,
0.0098978924,
0.0132687800,
0.0076654563,
-0.0017073822,
0.0204342566,
-0.0039161588,
0.0094534541,
0.0112705156,
0.0078197764,
0.0027456060,
0.0031687678,
0.0095138419,
-0.0097486060,
0.0047112261,
-0.0043563372,
-0.0095496140,
-0.0021938095,
-0.0002702688,
-0.0012667651,
-0.0046794182,
0.0096658403,
-0.0079758316,
0.0040617110,
-0.0051049325,
-0.0055238907,
-0.0082576973,
-0.0060789855,
-0.0032369336,
-0.0062520085,
0.0089027304,
-0.0061209397,
0.0064190915,
0.0072890315,
-0.0061195791,
0.0062664668,
-0.0030030059,
-0.0037858055,
-0.0116566457,
0.0119870072,
-0.0159298051,
0.0038906138,
-0.0034511320,
-0.0050336570,
-0.0056462060,
-0.0042517828,
-0.0015668996,
-0.0111530460,
0.0021963471,
0.0008138955,
0.0010318113,
0.0045301979,
0.0005010701,
0.0035474040,
-0.0013307889,
0.0079383487,
0.0021017597,
0.0044338792,
-0.0008365847,
-0.0037857213,
-0.0150241563,
-0.0083968919,
-0.0215525646,
-0.0072586811,
-0.0076673459,
-0.0103890225,
-0.0037271711,
0.0010438847,
-0.0036246006,
0.0007359015,
0.0087882718,
-0.0020632476,
0.0117988121,
0.0136528211,
0.0079948064,
0.0025668505,
0.0037631425,
-0.0035286085,
-0.0075530941,
0.0072728898,
-0.0115458779,
-0.0002424170,
-0.0013616985,
-0.0034972671,
-0.0132717947,
0.0000917905,
-0.0049216403,
-0.0012831790,
0.0149642006,
0.0063601746,
0.0053163148,
0.0070527033,
0.0019134524,
-0.0098171635,
-0.0123949023,
-0.0055362796,
-0.0125219338,
0.0046065040,
0.0032135374,
0.0072515793,
0.0083571812,
0.0108756945,
0.0027750600,
0.0035976118,
0.0012287985,
-0.0002840729,
0.0060112909,
0.0060077133,
-0.0053661079,
-0.0035419939,
-0.0119049009,
-0.0237366911,
-0.0204966292,
-0.0173022076,
-0.0137713170,
-0.0072851321,
0.0032599773,
0.0044951290,
0.0060572480,
0.0072164843,
0.0115940049,
0.0042146291,
0.0088073481,
0.0001536614,
0.0004429061,
0.0047681117,
-0.0087626958,
-0.0081664398,
-0.0167226065,
-0.0137708858,
-0.0272645708,
-0.0158172678,
-0.0194342025,
-0.0176569615,
-0.0077165309,
-0.0040126438,
-0.0000646941,
0.0040804474,
-0.0013237225,
0.0016068878,
0.0025025590,
0.0074669430,
0.0023012753,
0.0038141054,
0.0105462782,
0.0060247108,
0.0034729100,
0.0115437116,
-0.0056597339,
0.0046729650,
0.0006118501,
0.0026893497,
-0.0005004997,
0.0051030032,
-0.0024022409,
0.0006699880,
-0.0010045423,
-0.0105022583,
-0.0147221442,
-0.0155139342,
-0.0226155557,
-0.0139516778,
-0.0058787507,
0.0002029937,
0.0073895222,
0.0290829111,
0.0126508754,
0.0238442514,
0.0215916075,
0.0124772005,
0.0050723460,
0.0110486411,
0.0051553645,
-0.0061504771,
0.0060284594,
-0.0031942846,
-0.0050155218,
-0.0112296352,
-0.0058301082,
-0.0175572094,
-0.0095761046,
-0.0032565761,
-0.0076710498,
0.0058559598,
0.0003236631,
0.0052067027,
0.0025281766,
0.0080453679,
-0.0063281571,
0.0064253719,
0.0048996257,
-0.0001988157,
0.0074675009,
0.0058881277,
-0.0026681251,
0.0003875236,
0.0100714331,
-0.0069538066,
0.0076232948,
0.0098729935,
-0.0016970225,
0.0151045304,
0.0038408535,
0.0002140455,
-0.0031776172,
0.0057940688,
-0.0065133073,
-0.0055516129,
0.0072731962,
-0.0036327075,
0.0029034202,
0.0049269595,
0.0036794986,
-0.0065530436,
0.0080297114,
0.0020013594,
0.0010784575,
0.0170746222,
0.0110851089,
0.0125297736,
0.0199627839,
0.0128034540,
-0.0000180740,
0.0098930439,
-0.0004508841,
-0.0127753187,
0.0010493845,
-0.0076570595,
-0.0055467617,
0.0011722908,
0.0032943408,
-0.0091591990,
-0.0016260268,
-0.0031419785,
-0.0119080860,
-0.0006889623,
0.0008737618,
-0.0069851195,
0.0030144213,
0.0097657451,
-0.0062730652,
-0.0000235926,
0.0056320466,
-0.0076196417,
-0.0075468491,
0.0023024715,
-0.0116677294,
-0.0068538226,
-0.0012803657,
-0.0057195942,
-0.0044214148,
-0.0002907423,
0.0033739572,
-0.0112656374,
0.0046576271,
-0.0089533171,
-0.0098035261,
-0.0042207562,
-0.0042818184,
-0.0140843177,
-0.0024250695,
-0.0024960316,
-0.0125345206,
0.0024805563,
-0.0037154797,
-0.0070837587,
0.0070466492,
0.0038898366,
-0.0036985928,
0.0048588505,
0.0064203287,
-0.0116367973,
0.0045655430,
0.0025147311,
-0.0025273552,
-0.0029927623,
0.0078209126,
-0.0062562218,
-0.0052914252,
-0.0002776069,
0.0000536461,
-0.0154199395,
0.0124032926,
-0.0064609768,
0.0014508280,
0.0122302081,
0.0006229706,
-0.0013928127,
0.0164127555,
0.0093655419,
0.0033437843,
0.0201603323,
0.0075967424,
0.0027037757,
0.0122013073,
-0.0008094095,
-0.0056476304,
0.0050321594,
0.0036255056,
-0.0058198064,
0.0062120408,
0.0025530104,
-0.0054586064,
0.0084398277,
0.0045001656,
-0.0088888761,
0.0091515463,
0.0048951954,
0.0047057690,
0.0126830628,
0.0138498526,
0.0071725012,
0.0181141719,
0.0146010220,
0.0044105742,
0.0073985807,
0.0072340942,
-0.0084203212,
-0.0014638243,
0.0011384882,
-0.0114390999,
-0.0134304250,
-0.0014879762,
-0.0213648174,
-0.0240241028,
-0.0111555392,
-0.0115697170,
-0.0163140167,
0.0080674198,
0.0023725808,
0.0064819097,
0.0150721651,
0.0094110947,
0.0008739705,
0.0141753443,
-0.0098781614,
0.0002229087,
-0.0002679552,
-0.0083158091,
-0.0111111030,
-0.0030966080,
-0.0033492958,
-0.0175884329,
-0.0062162005,
-0.0076455711,
-0.0231344085,
-0.0049185166,
-0.0099755879,
-0.0096894000,
-0.0091484040,
0.0053399513,
-0.0098329457,
0.0026084483,
0.0037593418,
-0.0087997094,
0.0071439943,
