Filename,STFMK-20201105-LW19-2509_20201127_104244_004.dat
Sample Rate,4000
Label,
Label_No,
-0.0218844414,
0.0073173070,
0.0263676780,
-0.0025360082,
-0.0013718671,
-0.0100719929,
-0.0084368437,
-0.0067722931,
-0.0161808537,
-0.0332513618,
0.0011670589,
0.0295702491,
-0.0049290836,
-0.0096638748,
0.0114881728,
-0.0050079823,
-0.0078493004,
0.0125078787,
-0.0266168859,
-0.0263285777,
0.0078725815,
0.0120550228,
-0.0031854513,
0.0103625598,
0.0089528458,
0.0060856342,
0.0089511141,
-0.0129603881,
-0.0126815748,
0.0059512244,
0.0012278557,
-0.0013218804,
0.0129521056,
0.0071772394,
-0.0047637784,
0.0230681896,
0.0058192316,
0.0054029109,
0.0330098623,
0.0056290872,
-0.0376188755,
-0.0031198790,
-0.0225532529,
-0.0083538758,
0.0307567813,
-0.0081336498,
-0.0219950802,
0.0196290786,
0.0056021682,
-0.0103366044,
0.0488770008,
0.0100254022,
-0.0381939203,
0.0326080067,
0.0159535742,
-0.0143659115,
0.0154010043,
-0.0038406507,
0.0076303922,
0.0052742236,
-0.0368952751,
-0.0137622875,
0.0300813628,
0.0104250343,
-0.0159692233,
0.0199651718,
0.0188646372,
0.0263916170,
0.0021673381,
-0.0205172412,
0.0060665607,
0.0207192245,
0.0134241191,
-0.0192395161,
-0.0072796249,
0.0130438805,
-0.0129961002,
-0.0225509422,
0.0150188607,
-0.0200135955,
-0.0206375122,
0.0501607144,
0.0110603619,
-0.0382153568,
-0.0048904898,
-0.0117957592,
-0.0187228844,
-0.0239178837,
-0.0270890251,
0.0185565774,
-0.0005602837,
-0.0004575962,
0.0030304938,
-0.0228537985,
0.0210571615,
0.0229585171,
0.0226658179,
-0.0346363192,
-0.0250002357,
0.0172156808,
0.0047171116,
-0.0669491447,
-0.0664134857,
0.0127377176,
0.0248291703,
0.0175845623,
-0.0051076639,
-0.0299003572,
0.0106510875,
0.0026715162,
-0.0350701809,
0.0047648519,
0.0338824759,
-0.0015677126,
0.0117080422,
-0.0059342384,
-0.0016132576,
0.0205848842,
0.0152254247,
-0.0300025723,
0.0024485588,
0.0210596774,
-0.0201919244,
-0.0021721240,
0.0111445320,
-0.0042700768,
0.0149516182,
0.0361746921,
0.0146580243,
-0.0122358449,
-0.0252807140,
0.0146769821,
0.0082878712,
-0.0047442019,
-0.0008011671,
0.0222229958,
-0.0236836472,
-0.0097073880,
-0.0202109849,
0.0174642245,
0.0002539158,
-0.0346979588,
0.0331331345,
0.0016258199,
-0.0222668901,
0.0224673748,
0.0219442533,
-0.0130078766,
-0.0270590937,
-0.0160261302,
-0.0340569019,
0.0138764914,
0.0053127411,
-0.0188162415,
0.0230428875,
-0.0080263615,
-0.0162462988,
-0.0004911804,
-0.0157018105,
-0.0209000250,
0.0170302391,
0.0148084668,
-0.0298448563,
-0.0116362479,
-0.0023725577,
-0.0227451324,
0.0075379590,
0.0088349723,
-0.0016173502,
-0.0034184289,
0.0084316731,
0.0053413998,
0.0015570212,
-0.0138109724,
-0.0459603518,
-0.0006270409,
0.0139199604,
-0.0086946430,
0.0163892010,
-0.0043596563,
-0.0181972980,
-0.0028776571,
0.0273666759,
0.0099629648,
0.0100610747,
0.0113797188,
-0.0066092830,
0.0024304297,
0.0252541945,
-0.0014951850,
0.0036895275,
0.0175636236,
0.0073318301,
0.0038476748,
-0.0028425588,
-0.0062227249,
0.0060674529,
0.0135432500,
-0.0195187547,
0.0009013969,
0.0237035751,
0.0136924851,
-0.0101506346,
0.0263384437,
-0.0147102318,
-0.0129687786,
-0.0140524452,
0.0035450920,
-0.0057714240,
-0.0063807260,
0.0242996216,
-0.0112740508,
0.0319790752,
0.0233337581,
-0.0107760528,
-0.0079262257,
0.0158895136,
-0.0129601257,
0.0143830978,
-0.0064824189,
-0.0321185589,
-0.0006713050,
-0.0049520287,
-0.0028787415,
0.0212545464,
0.0021684170,
-0.0168203831,
-0.0150070942,
0.0103446352,
-0.0205858945,
-0.0198757648,
-0.0015169301,
-0.0102241501,
-0.0072099070,
0.0052552078,
0.0127637386,
0.0042990689,
0.0145872194,
-0.0062079381,
0.0097225657,
0.0169742107,
-0.0285540751,
-0.0165324845,
0.0029900870,
0.0029336161,
0.0132024288,
0.0014490100,
-0.0450485268,
-0.0132627307,
-0.0003025917,
0.0064599514,
0.0203816441,
0.0172562155,
-0.0114175929,
0.0048147406,
0.0120282173,
-0.0083596828,
-0.0220600058,
0.0123375568,
-0.0108880844,
-0.0111937523,
0.0122483516,
-0.0191656751,
-0.0274946767,
-0.0104799302,
-0.0165474415,
0.0010661253,
0.0048531334,
0.0207272478,
0.0044213939,
-0.0209653378,
-0.0160672693,
-0.0041679164,
-0.0008669804,
0.0002500065,
-0.0216960907,
-0.0109939257,
-0.0027655277,
-0.0153046289,
0.0184260797,
0.0053417683,
-0.0250883873,
-0.0031470482,
-0.0162064323,
-0.0268231044,
-0.0054883957,
-0.0009504337,
-0.0332587382,
0.0124398049,
-0.0053207622,
-0.0120627880,
0.0063632223,
-0.0138110242,
-0.0109129745,
0.0066373345,
0.0114309788,
-0.0081407969,
-0.0094322437,
0.0158797095,
0.0034604523,
0.0051295757,
0.0299949294,
-0.0140957120,
-0.0352174848,
0.0207931701,
-0.0405633450,
-0.0173496084,
0.0122257613,
-0.0407075036,
0.0041542394,
0.0260257721,
-0.0366021826,
0.0114015451,
0.0419282452,
-0.0219049469,
-0.0088512897,
0.0530624034,
-0.0320720431,
-0.0226671695,
0.0011672322,
-0.0356864929,
0.0187449275,
0.0087032689,
-0.0301395202,
0.0252633256,
0.0515747070,
0.0240148135,
-0.0363550997,
-0.0018945587,
-0.0304177926,
-0.0238120556,
0.0411379027,
0.0133056657,
0.0137237082,
-0.0145097672,
0.0067937374,
-0.0163856085,
0.0287386499,
0.0082868567,
-0.0169169226,
-0.0398659706,
0.0420606666,
-0.0354546619,
0.0162125597,
0.0279008223,
-0.0387537479,
0.0499232113,
-0.0220697297,
-0.0047235298,
0.0271146159,
-0.0147521496,
-0.0431803942,
0.0203813455,
-0.0021411348,
-0.0233125037,
0.0175392628,
0.0278380416,
0.0068356067,
0.0265341098,
0.0339616150,
-0.0058901310,
-0.0439082932,
-0.0068835593,
-0.0046782650,
0.0189023965,
0.0133037567,
-0.0324655617,
0.0224799393,
0.0310537015,
-0.0226091572,
-0.0161349773,
0.0102542826,
-0.0042817818,
0.0248597957,
0.0109679071,
-0.0226020813,
-0.0252839586,
0.0289261240,
0.0186244557,
-0.0006813384,
0.0395166874,
0.0023532643,
-0.0089151802,
-0.0092826580,
0.0019345991,
0.0468933582,
-0.0058792236,
0.0124820041,
0.0003133779,
0.0361526237,
-0.0262212753,
0.0354301984,
0.0091842594,
-0.0300854975,
-0.0113908030,
0.0515651703,
-0.0127389143,
-0.0235206937,
0.0273566253,
0.0030844304,
-0.0002610683,
-0.0033543114,
-0.0006156641,
0.0302765947,
0.0220660834,
0.0015950203,
0.0151032819,
0.0122465207,
-0.0256742949,
-0.0416889446,
-0.0046920776,
0.0064585161,
0.0086134087,
0.0078509523,
0.0302240855,
