Filename,STFMK-20201105-LW19-3198_20201106_032201_004.dat
Sample Rate,4000
Label,ND
Label_No,-1
-0.2905571461,
-0.2689557783,
-0.1711839058,
-0.0461777721,
0.1399119347,
0.1074123383,
0.0546595962,
0.1722988947,
0.1494502909,
0.0659261853,
-0.1495492458,
0.0950955334,
-0.0358537020,
0.0093182626,
-0.0231532663,
0.0009262562,
0.1364795991,
0.1770296256,
-0.0258497077,
0.1221458303,
0.0340282917,
0.1942401325,
-0.6106137428,
-0.4098157962,
-0.0647239778,
0.0183141232,
0.0442945852,
0.0507469422,
0.0819107564,
0.1253767743,
0.1085555553,
0.2281412623,
-0.0895205861,
0.0335943649,
0.0202978476,
-0.3789913654,
0.0366778257,
0.0923720249,
0.2393428823,
0.0687482151,
0.0978457928,
-0.0235652563,
0.1151170167,
0.2890177872,
-0.1107968608,
-0.4704272747,
-0.3769701206,
0.0357955819,
0.0124109385,
0.0702930836,
0.0389111042,
0.1408464453,
0.1884549455,
-0.1051317540,
0.1652728880,
0.0744426250,
-0.1251749614,
-0.1175138461,
0.0192770183,
0.0536761642,
-0.0113964081,
0.1154769345,
0.1297658068,
0.0451899071,
0.0047830211,
0.2341163158,
-0.1329265233,
-0.0212883307,
0.1917935005,
0.0809294030,
0.0270843506,
0.0380376345,
0.1758095170,
0.1518706577,
0.2471199258,
0.2258539200,
-0.1947535227,
0.0681771718,
-0.2966677896,
-0.7634455856,
0.0774884224,
-0.2343368208,
0.1292364574,
0.0862356073,
0.1105656410,
0.2364265919,
-0.0331099747,
0.3680808197,
0.0344276361,
-0.1632755624,
0.1128077507,
0.0257930630,
0.0867878769,
0.1809063235,
0.0242222843,
0.2656280994,
0.2360907081,
-0.0007844155,
0.2394614572,
0.0639152467,
-0.1635742188,
0.1142918780,
-0.0432551033,
-0.0156445607,
0.1518464304,
0.2285456657,
-0.0387925246,
0.1307410839,
0.1716344317,
0.0038899440,
0.2751481533,
-0.0565866951,
0.0224686849,
0.1700116067,
-0.0367675811,
0.0968706608,
-0.1497905861,
0.1547881134,
0.0792947029,
0.0055195222,
0.0723040104,
0.0784269401,
0.0977800539,
0.1017533663,
-0.0998226321,
0.0128698349,
0.2451560287,
0.0793447545,
-0.2350220810,
0.3546748220,
0.0566208363,
0.1591942796,
0.1537399798,
-0.1899149599,
-0.2328919988,
0.0848543644,
0.1499708466,
-0.0535951663,
0.0317190050,
0.2186594733,
0.0012421608,
-0.0662437671,
0.4122286752,
0.1238261350,
-0.1103065560,
-0.7304918766,
-0.2686408630,
0.1134454524,
0.3559491201,
-0.2632703267,
0.0584328175,
0.4221123978,
0.0150931389,
-0.2185772290,
-0.0565913807,
0.0866806507,
-0.1435822497,
-0.2902663988,
0.0055560504,
0.3250435582,
0.0102615356,
-0.1451612191,
0.2121549352,
-0.0650871455,
0.2613664279,
0.0953507423,
-0.1338548772,
-0.0547576641,
-0.0462284341,
-0.0303892020,
-0.0807738304,
0.1773049027,
0.1306294602,
0.0512074825,
0.0712435171,
0.1069140434,
-0.0674995331,
0.1205933661,
-0.4029165524,
-0.1153470788,
0.0927543640,
-0.0098141116,
-0.0205230345,
0.0483304933,
0.0795775429,
0.1751792431,
-0.0247486449,
0.0970622380,
0.1860975242,
0.0014551862,
-0.0712096691,
0.0765828198,
0.2235666283,
-0.0603563612,
0.1422454546,
0.2124869823,
-0.0925072057,
0.2836577891,
0.1015821153,
-0.1186438738,
0.0425279140,
0.0649948137,
0.0952853270,
-0.1175245536,
0.0655581359,
0.1616847515,
0.0285369328,
-0.0868487020,
0.2540351955,
0.2473120242,
-0.1005637646,
-0.3410553542,
-0.0522186191,
-0.3182596953,
0.0944781947,
-0.0299870968,
0.1472607749,
0.1537255611,
0.0413088520,
0.0220482957,
0.1584100723,
-0.3019996683,
0.0647744564,
-0.4237637909,
-0.1928903217,
-0.6357836723,
0.0423219997,
-0.0043707385,
0.0672312794,
0.0950006855,
0.0467741489,
0.1779167515,
-0.1390593200,
-0.5167494786,
-0.1752161293,
-0.2464866638,
-0.0688068321,
0.2076614776,
-0.0411758457,
0.3316345042,
0.0949931145,
-0.1275932774,
0.3127368981,
-0.0069344810,
-0.1654338089,
0.1694524288,
-0.1650890860,
0.0736723364,
0.2880009504,
-0.2838366527,
0.3561830521,
0.1449453872,
-0.1344388591,
0.2210732381,
0.0237973456,
0.0111865997,
0.1523578779,
-0.2810085841,
0.0946673373,
-0.0654101628,
0.0618338585,
-0.0412362365,
-0.0760393811,
0.2053024358,
-0.0368566986,
0.0869047642,
-0.0107069856,
-0.0640528283,
-0.1841550213,
0.0892702833,
0.1983809471,
-0.1121684057,
0.2610447751,
0.1455578948,
0.0937384223,
0.1110768318,
0.0780316348,
0.0630798685,
0.0016733290,
-0.1638977373,
0.1948511600,
0.1888727819,
-0.1293451117,
0.2148473618,
0.2473963985,
-0.0491487980,
0.1625411189,
0.0214735626,
-0.6405085149,
0.2062411916,
-0.0375604630,
0.0285713120,
0.2341372412,
-0.0964361428,
0.2751026405,
-0.1011919975,
0.0234760684,
0.1619729630,
-0.1658936580,
0.1521173186,
0.1693105698,
0.2056514071,
-0.1469931159,
0.2142256185,
-0.0315865974,
0.1930141449,
0.1830322324,
0.1747670001,
0.0301529424,
0.0441150589,
0.2585566044,
-0.1227026661,
-0.0280563243,
0.0682704542,
0.0656898554,
0.0000810623,
0.2413948223,
0.0532031431,
-0.0272167922,
0.0883137780,
