Filename,STFMB-20200928-0105-0064_20210106_092004_002.dat
Sample Rate,2000
Sample Rate,2000
Sample Rate,2000
0.1436669921875,
0.1144921875,
0.0469873046875,
-0.0511572265625,
-0.0358984375,
0.00072265625000001,
-0.095224609375,
0.0128076171875,
-0.0465185546875,
-0.0516455078125,
0.0179345703125,
0.08080078125,
0.0333154296875,
0.0662744140625,
0.00011230468750001,
-0.075205078125,
-0.1671240234375,
-0.099130859375,
-0.137216796875,
-0.0994970703125,
-0.021494140625,
-0.0662939453125,
-0.0926611328125,
-0.0838720703125,
0.001455078125,
-0.1114599609375,
-0.0994970703125,
-0.06568359375,
-0.0689794921875,
-0.0457861328125,
-0.078623046875,
-0.1859228515625,
-0.1180517578125,
-0.0858251953125,
0.0047509765625,
0.01048828125,
-0.0378515625,
-0.1410009765625,
-0.0794775390625,
-0.08521484375,
-0.0594580078125,
-0.01587890625,
-0.078623046875,
-0.01197265625,
-0.0235693359375,
-0.1217138671875,
-0.1463720703125,
-0.0982763671875,
-0.0335791015625,
0.0745751953125,
0.04271484375,
-0.008798828125,
-0.0333349609375,
0.041005859375,
0.0049951171875,
0.0843408203125,
0.0281884765625,
0.0501611328125,
0.03392578125,
-0.0316259765625,
-0.025400390625,
0.0027978515625,
0.117421875,
0.2437646484375,
0.2889306640625,
0.1863916015625,
0.110341796875,
0.0931298828125,
0.1258447265625,
0.1031396484375,
0.1256005859375,
0.0203759765625,
0.0530908203125,
0.0267236328125,
0.083974609375,
0.00560546875,
0.057119140625,
0.1431787109375,
0.175771484375,
0.155751953125,
0.1202294921875,
0.0277001953125,
-0.004892578125,
0.008291015625,
0.0333154296875,
0.0129296875,
-0.032724609375,
-0.0636083984375,
-0.09693359375,
-0.051279296875,
-0.0843603515625,
0.0306298828125,
-0.007333984375,
0.0682275390625,
0.06615234375,
0.02708984375,
-0.0377294921875,
-0.033212890625,
-0.0964453125,
-0.09107421875,
-0.11353515625,
-0.1034033203125,
-0.096201171875,
-0.0972998046875,
-0.0860693359375,
-0.006845703125,
0.0196435546875,
0.0535791015625,
0.099111328125,
-0.0470068359375,
-0.0709326171875,
-0.10865234375,
-0.0946142578125,
-0.13013671875,
-0.118662109375,
-0.20337890625,
-0.151376953125,
-0.0623876953125,
0.0064599609375,
-0.0091650390625,
-0.0025732421875,
-0.0340673828125,
0.0069482421875,
-0.0360205078125,
-0.070322265625,
-0.1114599609375,
-0.2008154296875,
-0.1478369140625,
-0.1351416015625,
-0.0350439453125,
0.0152490234375,
0.0787255859375,
0.0667626953125,
0.0958154296875,
0.0281884765625,
0.02171875,
0.032216796875,
0.0496728515625,
-0.025400390625,
0.00084472656250001,
-0.007333984375,
0.0762841796875,
0.1605126953125,
0.0765283203125,
0.1133935546875,
0.1360986328125,
0.118642578125,
0.1170556640625,
0.0988671875,
0.01146484375,
0.0352685546875,
0.1271875,
0.1004541015625,
0.016591796875,
0.0621240234375,
0.0021875,
0.1008203125,
0.0721337890625,
0.0374658203125,
-0.0279638671875,
0.0057275390625,
0.08275390625,
0.0980126953125,
0.1019189453125,
0.1282861328125,
0.058583984375,
0.0230615234375,
-0.0086767578125,
-0.0247900390625,
-0.0035498046875,
-0.0124609375,
-0.026376953125,
-0.0181982421875,
0.064443359375,
0.02318359375,
0.1224267578125,
0.0872705078125,
0.066884765625,
0.01048828125,
-0.0155126953125,
-0.0763037109375,
-0.1058447265625,
-0.187265625,
-0.159189453125,
-0.0672705078125,
0.0064599609375,
0.01634765625,
0.0129296875,
-0.0372412109375,
-0.0465185546875,
-0.047373046875,
-0.0680029296875,
-0.0111181640625,
-0.1619970703125,
-0.1793310546875,
-0.1744482421875,
-0.1856787109375,
-0.1781103515625,
-0.0763037109375,
-0.097421875,
-0.0660498046875,
-0.0194189453125,
-0.056650390625,
-0.1654150390625,
-0.087900390625,
-0.071787109375,
-0.038583984375,
0.0645654296875,
0.0086572265625,
-0.092783203125,
-0.107919921875,
-0.009287109375,
-0.04908203125,
0.0187890625,
0.00047851562500001,
0.001455078125,
-0.0479833984375,
0.0318505859375,
0.0740869140625,
0.028310546875,
0.090078125,
0.1863916015625,
0.103017578125,
0.0871484375,
0.0040185546875,
-0.0326025390625,
-0.0233251953125,
0.011953125,
0.0306298828125,
0.003896484375,
0.0689599609375,
0.06078125,
0.1199853515625,
0.1418359375,
0.1086328125,
0.1187646484375,
0.1861474609375,
0.106923828125,
0.082021484375,
-0.0023291015625,
0.0140283203125,
0.0169580078125,
0.1089990234375,
0.05541015625,
0.0721337890625,
0.0491845703125,
0.1170556640625,
0.1426904296875,
0.1109521484375,
0.0403955078125,
0.0042626953125,
0.111806640625,
0.0977685546875,
0.0443017578125,
0.0228173828125,
-0.0409033203125,
-0.098642578125,
0.0357568359375,
0.0147607421875,
-0.0787451171875,
-0.099375,
0.0257470703125,
-0.0797216796875,
-0.101328125,
-0.0667822265625,
-0.061044921875,
-0.05689453125,
0.0334375,
-0.0160009765625,
-0.1143896484375,
-0.14869140625,
-0.112314453125,
-0.073740234375,
-0.1781103515625,
-0.137705078125,
-0.1228125,
-0.08423828125,
-0.1348974609375,
-0.11255859375,
-0.0943701171875,
-0.0623876953125,
-0.0326025390625,
0.06322265625,
-0.0894873046875,
-0.1234228515625,
-0.070078125,
-0.0603125,
-0.1051123046875,
-0.0741064453125,
-0.09400390625,
-0.1374609375,
-0.0145361328125,
-0.03833984375,
-0.08326171875,
-0.0692236328125,
0.0132958984375,
0.0692041015625,
0.1675927734375,
0.080556640625,
0.0015771484375,
0.0132958984375,
0.060048828125,
0.0213525390625,
0.026357421875,
-0.0172216796875,
0.0226953125,
-0.018564453125,
0.0411279296875,
0.1087548828125,
0.0916650390625,
0.11888671875,
0.16380859375,
0.1133935546875,
0.082998046875,
0.0816552734375,
